time_s,SG1_angle_deg,SG1_frequency_Hz,SG1_P_MW,SG1_Q_MVAr,SG1_I_pu,SG1_V_pu,IBR2_angle_deg,IBR2_frequency_Hz,IBR2_P_MW,IBR2_Q_MVAr,IBR2_I_pu,IBR2_V_pu,IBR3_angle_deg,IBR3_frequency_Hz,IBR3_P_MW,IBR3_Q_MVAr,IBR3_I_pu,IBR3_V_pu,IBR6_angle_deg,IBR6_frequency_Hz,IBR6_P_MW,IBR6_Q_MVAr,IBR6_I_pu,IBR6_V_pu,IBR8_angle_deg,IBR8_frequency_Hz,IBR8_P_MW,IBR8_Q_MVAr,IBR8_I_pu,IBR8_V_pu
0.24,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.25,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.26,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.27,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.28,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.29,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.3,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.31,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.32,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.33,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.34,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.35,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.36,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.37,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.38,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.39,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.4,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.41,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.42,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.43,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.44,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.45,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.46,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.47,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.48,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.49,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.5,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.51,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.52,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.53,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.54,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.55,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.56,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.57,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.58,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.59,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.6,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.61,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.62,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.63,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.64,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.65,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.66,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.67,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.68,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.69,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.7,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.71,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.72,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.73,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.74,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.75,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.76,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.77,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.78,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.79,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.8,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.81,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
0.82,10.0258822134749,60,201.708058052754,71.2480782529227,2.01812782542025,1.06,-3.78849156527524,60.0000000000008,40,0,0.396233169943135,1.00950659950404,-10.8350008215583,60,0,0,0,0.948186592811111,-12.6143600739899,60,0,0,0,0.99864592965849,-11.7171273661745,59.9999999999985,0,0,0,0.986912899856917
